what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029323913
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317029325113
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1317029326161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029327038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029335240
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029341509
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029520568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029535144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029535232
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029718034
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029728084
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029732028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317029735771
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317030252989
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317030254852
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317031229045
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317031231297
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317031232585
closed,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1317031233751
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1317031241477
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1317031241777
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1317031242143
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.debugger.core.ui",1317031242384
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,"org.eclipse.jst.j2ee.xdoclet.runtime",1317031242528
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1317031242684
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1317095486539
started,bundle,org.eclipse.osgi,3.5.1.R35x_v20090827,"org.eclipse.osgi",1317095486540
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.101.R35x_v20090807-1100,"org.eclipse.equinox.simpleconfigurator",1317095486541
started,bundle,com.ibm.icu,4.0.1.v20090822,"com.ibm.icu",1317095486835
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1317095486840
started,bundle,org.eclipse.core.contenttype,3.4.1.R35x_v20090826-0451,"org.eclipse.core.contenttype",1317095486841
started,bundle,org.eclipse.core.databinding.observable,1.2.0.M20090902-0800,"org.eclipse.core.databinding.observable",1317095486843
started,bundle,org.eclipse.core.expressions,3.4.100.v20090429-1800,"org.eclipse.core.expressions",1317095486843
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1317095486844
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1317095486845
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1317095486846
started,bundle,org.eclipse.core.net,1.2.1.r35x_20090812-1200,"org.eclipse.core.net",1317095486847
started,bundle,org.eclipse.core.resources,3.5.1.R35x_v20090826-0451,"org.eclipse.core.resources",1317095486848
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1317095486849
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1317095486850
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1317095486851
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1317095486853
started,bundle,org.eclipse.ecf,3.0.0.v20090831-1906,"org.eclipse.ecf",1317095486855
