what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1314604863191
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314604863565
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314604864482
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1314604869418
started,bundle,org.eclipse.jdt.apt.core,3.3.202.R35x_v20091130-2300,"org.eclipse.jdt.apt.core",1314604870179
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604884136
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604887793
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314604888192
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1314604905628
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604906759
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604923352
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314604924486
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.open.editor",1314604926537
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1314604951879
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1314604954283
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604955803
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314604963217
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314604963225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605061116
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605064350
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314605073962
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314605074171
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605077827
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605091175
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314605099985
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314605101944
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605111212
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1314605130695
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1314605131888
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1314605133653
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1314605175083
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1314605175086
started,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1314605175686
started,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1314605177106
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1314605177132
