what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1306139411521
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139413533
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139473113
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306139474157
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139479226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139565415
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1306139568354
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1306139574086
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1306139580151
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139580850
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139597488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1306139600308
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139602430
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139605079
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139675419
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1306139679308
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139680289
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139710564
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1306139713729
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139714640
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139740301
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139742690
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139964888
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139972692
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139980452
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306139981704
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1306139992095
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306139998860
error,log,,,"SVN: '0x00000111: Get Resource List' operation finished with error",1306140049819
started,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1306140050333
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1306140093122
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306140109153
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1306140110869
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306140113519
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1306140120196
