what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544143378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544146254
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544220634
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544224348
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544330599
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1315544332797
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1315544345880
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1315544347072
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1315544348600
executed,command,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.run",1315544349464
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1315544350527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544350594
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544351478
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1315544351484
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1315544353392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544353442
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544354903
activated,view,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui.ServersView",1315544354909
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544364495
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544380997
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315544383469
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544386335
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544409998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544414569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544415523
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544422710
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544496105
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544498543
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544690316
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1315544691736
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1315544696023
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1315544710826
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1315544711952
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1315544714820
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1315544717936
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1315544718722
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1315544719498
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1315544745773
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1315544746894
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544756843
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544763251
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1315544848431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544849175
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544866321
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315544891605
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545126749
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545208576
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545243078
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545248970
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545287743
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315545338941
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546101275
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546308473
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546892306
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546894728
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546952658
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315546959850
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315548138437
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1315548148184
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1315548150165
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1315548151880
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1315548156823
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315548165023
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1315550945122
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1315551106668
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1315551148239
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1315551149452
