what,kind,bundleId,bundleVersion,description,time
error,log,,,"Error in JSDT Core during AST creation",1313034337722
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337749
error,log,,,"Error in JSDT Core during AST creation",1313034337753
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337782
error,log,,,"Error in JSDT Core during AST creation",1313034337785
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337813
error,log,,,"Error in JSDT Core during AST creation",1313034337815
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337844
error,log,,,"Error in JSDT Core during AST creation",1313034337846
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337873
error,log,,,"Error in JSDT Core during AST creation",1313034337877
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337925
error,log,,,"Error in JSDT Core during AST creation",1313034337932
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337960
error,log,,,"Error in JSDT Core during AST creation",1313034337962
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034337990
error,log,,,"Error in JSDT Core during AST creation",1313034337993
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338025
error,log,,,"Error in JSDT Core during AST creation",1313034338028
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338058
error,log,,,"Error in JSDT Core during AST creation",1313034338061
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338090
error,log,,,"Error in JSDT Core during AST creation",1313034338092
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338120
error,log,,,"Error in JSDT Core during AST creation",1313034338123
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338180
error,log,,,"Error in JSDT Core during AST creation",1313034338183
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338211
error,log,,,"Error in JSDT Core during AST creation",1313034338213
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338242
error,log,,,"Error in JSDT Core during AST creation",1313034338244
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338274
error,log,,,"Error in JSDT Core during AST creation",1313034338278
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338305
error,log,,,"Error in JSDT Core during AST creation",1313034338308
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338336
error,log,,,"Error in JSDT Core during AST creation",1313034338339
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338366
error,log,,,"Error in JSDT Core during AST creation",1313034338368
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338420
error,log,,,"Error in JSDT Core during AST creation",1313034338423
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338454
error,log,,,"Error in JSDT Core during AST creation",1313034338457
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338484
error,log,,,"Error in JSDT Core during AST creation",1313034338486
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338515
error,log,,,"Error in JSDT Core during AST creation",1313034338517
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338545
error,log,,,"Error in JSDT Core during AST creation",1313034338548
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034338576
error,log,,,"Error in JSDT Core during AST creation",1313034338579
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034339592
error,log,,,"Error in JSDT Core during AST creation",1313034339595
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034339623
error,log,,,"Error in JSDT Core during AST creation",1313034339626
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1313034365867
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368019
error,log,,,"Error in JSDT Core during AST creation",1313034368022
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368051
error,log,,,"Error in JSDT Core during AST creation",1313034368053
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368084
error,log,,,"Error in JSDT Core during AST creation",1313034368088
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368120
error,log,,,"Error in JSDT Core during AST creation",1313034368124
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368155
error,log,,,"Error in JSDT Core during AST creation",1313034368253
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368282
error,log,,,"Error in JSDT Core during AST creation",1313034368286
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368315
error,log,,,"Error in JSDT Core during AST creation",1313034368342
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368374
error,log,,,"Error in JSDT Core during AST creation",1313034368380
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368505
error,log,,,"Error in JSDT Core during AST creation",1313034368508
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368568
error,log,,,"Error in JSDT Core during AST creation",1313034368571
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368733
error,log,,,"Error in JSDT Core during AST creation",1313034368744
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368775
error,log,,,"Error in JSDT Core during AST creation",1313034368780
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368828
error,log,,,"Error in JSDT Core during AST creation",1313034368830
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368860
error,log,,,"Error in JSDT Core during AST creation",1313034368863
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368899
error,log,,,"Error in JSDT Core during AST creation",1313034368901
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368939
error,log,,,"Error in JSDT Core during AST creation",1313034368942
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034368975
error,log,,,"Error in JSDT Core during AST creation",1313034368979
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034369017
error,log,,,"Error in JSDT Core during AST creation",1313034369022
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034369054
error,log,,,"Error in JSDT Core during AST creation",1313034369060
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034369108
error,log,,,"Error in JSDT Core during AST creation",1313034369111
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034369144
error,log,,,"Error in JSDT Core during AST creation",1313034369148
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.wst.jsdt.ui"".",1313034369178
